title,cate,scrpit,dong,roadaddress,lon,lat,phone,photo_1,photo_2,tag,tagall
효섬마을초가집,음식점,제주시 봉개동에 위치한 한식전문점인 효섬마을초가집은 초가집 외관으로 정겹고 옛스러운 느낌을 자아내고 있으며 신선한 재료들로 다양한 음식이 마련되어 있다.,제주시내,제주특별자치도 제주시 명림로 243,33.4654253,126.6116363,064-725-7750,https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/5c7b5a36-a6a3-4b2a-a1e3-2d06943508d0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/11/04fa2fe5-f3ca-46df-898d-0c04d0bab8cf.jpg,"봉개,한화리조트,전복,음식,식당,전복돌솥밥,전복뚝배기,옥돔,옥돔구이,고등어,고등어구이,전복구이,돌솥밥,미역국,전복버터구이","봉개,한화리조트,전복,음식,식당,전복돌솥밥,전복뚝배기,옥돔,옥돔구이,고등어,고등어구이,전복구이,돌솥밥,미역국,전복버터구이,공용주차장,화장실,무료 WIFI,전복돌솥밥, 전복뚝배기,어린이 출입가능,가능"
왓섬,음식점,"예스키즈존의 가족 친화적 공간인 왓섬은 아이들에게는 뛸수 있는 공간과 다양한 놀이를 통한 즐거움을, 보호자에게는 휴식을 통한 일상의 회복을 선사한다.",제주시내,제주특별자치도 제주시 오등4길 3,33.4662446,126.5220176,064-746-6916,https://api.cdn.visitjeju.net/photomng/imgpath/202112/14/f4d148ca-8978-4d2d-ba0b-99cca86d2cb5.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/14/afa30f67-84c6-4fd7-8c0f-455cac707e74.jpg,"브런치카페,키즈카페,카페,음식,아메리카노,얼그레이,샐러드,샌드위치,카페라떼,바닐라라떼,에스프레소,카페모카,카라멜마끼아또,라떼,말차라떼,에이드,레몬에이드,자몽에이드,청포도에이드,블루베리스무디,스무디,초코라떼,차,자몽차,레몬차,프렌치토스트,감자튀김,브런치","브런치카페,키즈카페,카페,음식,아메리카노,얼그레이,샐러드,샌드위치,카페라떼,바닐라라떼,에스프레소,카페모카,카라멜마끼아또,라떼,말차라떼,에이드,레몬에이드,자몽에이드,청포도에이드,블루베리스무디,스무디,초코라떼,차,자몽차,레몬차,프렌치토스트,감자튀김,브런치,공용주차장,화장실,무료 WIFI,흡연구역,어린이 출입가능,가능"
로스트&헤븐,음식점,이호해수욕장 맞은편에 위치한 카페인 로스트 앤 헤븐은 알록달록한 실내 외부와 이호해수욕장이 한눈에 보이는 오션뷰를 즐길 수 있다.,제주시내,제주특별자치도 제주시 테우해안로 162,33.496738,126.4511395,,https://api.cdn.visitjeju.net/photomng/imgpath/202203/04/f1d7682d-ecda-4c3d-950c-c83b1a2d1374.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/04/c529ae67-6a15-4947-bf83-c505cbf1f4ef.jpg,"이호해수욕장,유자차,핸드드립,음식,카페,팥빙수,아메리카노,라떼,핸드드립커피,에스프레소,카페라떼,카푸치노,바닐라라떼,모카라떼,카라멜마끼아또,연유라떼,고구마라떼,녹차라떼,얼그레이,페퍼민트,캐모마일,루이보스,다즐링,생강차,밀크티,차,아이스티,복숭아아이스티,레몬아이스티,에이드,레몬에이드,자몽에이드,유자에이드,청포도에이드,스무디,요거트스무디,망고스무디,케이크,칵테일","이호해수욕장,유자차,핸드드립,음식,카페,팥빙수,아메리카노,라떼,핸드드립커피,에스프레소,카페라떼,카푸치노,바닐라라떼,모카라떼,카라멜마끼아또,연유라떼,고구마라떼,녹차라떼,얼그레이,페퍼민트,캐모마일,루이보스,다즐링,생강차,밀크티,차,아이스티,복숭아아이스티,레몬아이스티,에이드,레몬에이드,자몽에이드,유자에이드,청포도에이드,스무디,요거트스무디,망고스무디,케이크,칵테일,공용주차장,화장실,무료 WIFI,흡연구역,유자차, 코커스무디, 핸드드립,어린이 출입가능,가능"
르토아 베이스먼트,음식점,"평대해변 인근에 위치한 르토아 베이스먼트는 아메리카노를 기본으로 크럼블모카, 아이스비엔나, 아몬드모카, 코코넛커피의 시그니처 메뉴와 따뜻한 베이커리를 준비하고 있다.",구좌,제주특별자치도 제주시 구좌읍 해맞이해안로 1226,33.5328701,126.844153,070-4408-5525,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/c4f06181-3f28-40f7-a697-e17ad1a003a8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/03/68624a92-f997-48b8-8451-2db4d23516d6.jpg,"세화카페,소금빵,음식,카페,빵,베이커리,코코넛라떼,카라멜라떼,초코라떼,녹차라떼,콤부차,라떼,망고스무디,스무디,에스프레소,아메리카노,카페라떼,카푸치노,플랫화이트,아이스크림,차,케이크,쿠키","세화카페, 소금빵,공용주차장,화장실,무료 WIFI,크럼블모카, 코코넛커피, 앙버터,어린이 출입가능,불가능"
이모밥상,음식점,찰솥밥과 함께하는 가정식 백반,제주시내,제주특별자치도 제주시 연북로 173,33.4819769,126.4999506,064-744-1733,https://api.cdn.visitjeju.net/photomng/imgpath/202305/25/c5f6fc4a-2dda-4c84-82a4-3dc150b42ae7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/25/22d63419-0b65-4837-b51e-bea37d832efa.jpg,"제주시내, 연동, 고등어구이, 백반, 가정식, 소불고기, 돔베고기, 간장게장, 계란찜, 전복구이","제주시내, 연동, 고등어구이, 백반, 가정식, 소불고기, 돔베고기, 간장게장, 계란찜, 전복구이,고등어구이밥상"
형제섬 보말칼국수,음식점,제주하면 꼭 먹어봐야하는 제주 보말칼국수 전문점,대정,제주특별자치도 서귀포시 대정읍 형제해안로 318,33.2069763,126.2901446,064-794-1906,https://api.cdn.visitjeju.net/photomng/imgpath/202306/05/6b1d1cb0-7b47-4cac-8d58-22f69775837a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/05/01298131-b36c-45bd-84ff-b0438e96f323.jpg,"서귀포, 대정, 보말칼국수, 보말죽, 흑돼지떡갈비, 한치숙회","서귀포, 대정, 보말칼국수, 보말죽, 흑돼지떡갈비, 한치숙회,보말칼국수, 한치숙회"
카페 보롬왓,음식점,"계절꽃을 만날 수 있는 카페 보롬왓은 매 계절마다 달라지는 꽃밭을 배경으로 기억에 남는 소중한 사진을 찍을 수 있으며 카페 보롬왓에서는 보롬커피, 보롬라떼 등 다양한 음료를 즐길 수 있다.",표선,제주특별자치도 서귀포시 표선면 번영로 2350-104,33.4136679,126.7535124,647428181,https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/c2b8fbf9-fdd9-40d9-b9f5-5150ca3c8251.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/30/48ec83fc-a278-434a-bc5f-37b996edfb94.jpg,"표선,카페,메밀,계절꽃,음식,에스프레소,아메리카노,카페라떼,카페모카,바닐라라떼,카라멜마끼아또,핫초코,아이스초코,라떼,아이스티,복숭아아이스티,쉐이크,차,자몽차,레몬차,자몽에이드,에이드,레몬에이드,빵","표선,카페,메밀,계절꽃,음식,공용주차장,화장실,무료 WIFI,커피,보롬커피, 보롬라떼, 눈꽃자몽,어린이 출입가능,불가능"
부원뚝배기,음식점,일주서로에 위치한 뚝배기 전문 식당. 순두부찌개와 시원한 국물맛의 전복뚝배기 등 1인 메뉴와 흑돼지 두루치기를 맛 볼 수 있는 가성비 좋은 곳이다.,한림,제주특별자치도 제주시 한림읍 일주서로 5608,33.427461,126.2778256,064-796-4060,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/9100a64f-a1e7-4cd6-a4f6-a3c730c67df9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/03/54dd6231-af99-4356-8f6e-f8fa2d391ddf.jpg,"일주서로,두루치기,전복뚝배기,음식,식당,순두부,차돌된장찌개,뚝배기불고기,흑돼지두루치기,불고기전골,무장애관광","일주서로,두루치기,전복뚝배기,음식,식당,순두부,차돌된장찌개,뚝배기불고기,흑돼지두루치기,불고기전골,무장애관광,공용주차장,화장실,무료 WIFI,흡연구역,엘리베이터,장애인 화장실,장애인 전용 주차장,흑돼지 두루치기, 전복뚝배기,어린이 출입가능,가능"
빵귿,음식점,구남동에 위치한 빵귿은 시오빵(소금빵) 전문 베이커리이며 하루에 3번 빵을 구워낸다. 그 외에도 다양한 빵들이 따뜻하게 구워져 있다.,제주시내,제주특별자치도 제주시 구남동6길 45-1,33.4871487,126.5357147,064-757-0392,https://api.cdn.visitjeju.net/photomng/imgpath/202112/29/40791404-2c25-4fd4-85e6-899f09090546.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/29/9cbd6292-aa1c-4c5d-bb50-d374fe2a3c37.jpg,"구제주,식빵,프레즐,빵집,음식,식당,빵,베이커리,크로아상,사과파이,샌드위치,크로와상샌드위치,바게트,깜파뉴,마늘바게트","구제주,식빵,프레즐,빵집,음식,식당,빵,베이커리,크로아상,사과파이,샌드위치,크로와상샌드위치,바게트,깜파뉴,마늘바게트,공용주차장,화장실,빵,시오빵, 프레즐, 장봉뵈르,어린이 출입가능,가능"
레이오버,음식점,잠깐의 휴식이 추억으로 남는 카페,구좌,제주특별자치도 제주시 구좌읍 해맞이해안로 648,33.5586383,126.8123467,0507-1357-8491,https://api.cdn.visitjeju.net/photomng/imgpath/202305/26/74bbf778-497e-45bb-a75d-2a1720462a09.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/26/5555b572-5b0c-4994-a1a0-eac4a8b42340.jpg,"구좌읍, 월정리, 흑임자라떼, 보리개역, 당근주스, 쿠키, 스콘, 푸딩, 커피","구좌읍, 월정리, 흑임자라떼, 보리개역, 당근주스, 쿠키, 스콘, 푸딩, 커피,꺼멍 커스터드"
샵제주,쇼핑,애월 바다보며 쉬어가기 좋은 기념품숍,애월,제주특별자치도 제주시 애월읍 애월해안로 867,33.4877605,126.3904307,064-745-1469,https://api.cdn.visitjeju.net/photomng/imgpath/202306/13/824d088b-8ea5-4994-b46f-be95a4c137de.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/13/92135104-01b9-4d81-b6ca-2fbf27f7b19d.jpg,"애월, 소품샵, 인형, 감귤모자, 쇼핑, 기념품","애월, 소품샵, 인형, 감귤모자, 쇼핑, 기념품"
가담국수,음식점,동네사람이 가는 편안한 식당,제주시내,제주특별자치도 제주시 월랑로10길 21,33.4903379,126.4775362,064-749-7724,https://api.cdn.visitjeju.net/photomng/imgpath/202305/26/6f71bc58-adbc-4beb-9f8f-6fe07265072c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/26/91748185-1403-4587-afd4-e3b408eb5a06.jpg,"제주시내, 노형동, 고기국수, 멸고국수, 수육, 아강발, 머리고기, 몸국, 순대","제주시내, 노형동, 고기국수, 멸고국수, 수육, 아강발, 머리고기, 몸국, 순대,고기국수"
제주도 고기국수 만세국수,음식점,구수한 사골향이 느껴지는 고기국수 전문점,제주시내,제주특별자치도 제주시 연삼로 437,33.4977397,126.5370559,064-727-7056,https://api.cdn.visitjeju.net/photomng/imgpath/202307/03/e3e8e1b0-4b5b-4f0d-9053-3290285acf18.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/03/a2c316f3-3e3a-449e-8891-f9fb971b8a7e.jpg,"제주시, 이도이동, 고기국수, 멸치국수, 멸고국수, 고기국밥","제주시, 이도이동, 고기국수, 멸치국수, 멸고국수, 고기국밥,고기국수, 멸치국수, 멸고국수, 국밥, 고기국밥, 따로국밥 "
삼대전통고기국수,음식점,상호만이 아닌 3대가 대를 이어 운영하는 고기국수집,제주시내,제주특별자치도 제주시 신대로5길 17,33.4929869,126.498618,064-748-7558,https://api.cdn.visitjeju.net/photomng/imgpath/202305/22/4c967e9b-5740-4d12-b504-1391a1978137.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/22/87a87780-0769-493b-ac27-dfd96bb293d4.jpg,"제주시내, 연동, 고기국수, 고기국밥, 비빔국수, 냉국수, 도새기볶음","제주시내, 연동, 고기국수, 고기국밥, 비빔국수, 냉국수, 도새기볶음,고기국수, 고기국밥"
솔동산고기국수,음식점,서귀포시 서귀동에 위치한 솔동산고기국수는 서귀포항 인근에 위치하였으며 신선하고 다양한 재료들로 만든 국수요리가 마련되어 있다.,서귀포시내,제주특별자치도 서귀포시 부두로 23,33.2430043,126.5653506,0507-1353-5353,https://api.cdn.visitjeju.net/photomng/imgpath/202203/10/92a211c2-1972-4cc6-955f-5a103ce957d0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/10/842d28b8-8892-4b2a-8fdc-598f02ee0c12.jpg,"솔동산,해물국수,흑돼지만두,돔베고기,흑돼지,음식,식당,고기국수,국수,비빔국수,국밥,검은콩국수,김치말이국수,만두","솔동산,해물국수,흑돼지만두,돔베고기,흑돼지,음식,식당,고기국수,국수,비빔국수,국밥,검은콩국수,김치말이국수,만두,공용주차장,화장실,무료 WIFI,고기국수, 해물국수, 흑돼지만두,어린이 출입가능,가능"
쿸쿸제과,음식점,디저트를 먹으면 자꾸 웃음이 나오는 제과점,제주시내,제주특별자치도 제주시 전농로 96,33.5042148,126.5233613,0507-1354-7037,https://api.cdn.visitjeju.net/photomng/imgpath/202306/28/6890ba26-7a64-4aae-8098-01d9eab6e21d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/28/94e27f12-aa83-4c2b-bf7b-9448bb0fcdfe.jpg,"제주시내, 전농로, 디저트, 쿠키, 브라우니, 케이크","제주시내, 전농로, 디저트, 쿠키, 브라우니, 케이크,바닐라 약과쥐, 허니벌집, 옥수수퐁당"
수돈가스,음식점,프리미엄 제주 흑돼지 등심 돈까스,한림,제주특별자치도 제주시 한림읍 한림로 393,33.3974404,126.2443486,064-796-7042,https://api.cdn.visitjeju.net/photomng/imgpath/202305/22/717d7e46-36ae-4d0f-bcba-7ed4e3149384.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/22/1a91caf8-18e2-404c-b571-42ba5589883e.jpg,"한림, 협재, 돈까스, 등심돈까스, 안심돈까스, 카레돈까스","한림, 협재, 돈까스, 등심돈까스, 안심돈까스, 카레돈까스,특 등심돈까스, 카레돈까스"
심바카레,음식점,제주시 애월읍에 위치한 심바카레는 곽지해수욕장 인근에 위치하였으며 반려동물을 같이 동반하여 음식을 즐길 수 있는 곳이다.,애월,제주특별자치도 제주시 애월읍 금성5길 44-16,33.4482312,126.302319,0507-1323-4164,https://api.cdn.visitjeju.net/photomng/imgpath/202203/04/3c2f0849-b368-4037-86ce-ea2e8f7c8181.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/04/37b1066d-3d45-4ff2-90b0-6ccfb21a124c.jpg,"곽지해수욕장,카레,애견동반,음식,식당,돈카츠카레,카레우동,샌드위치,돈까스,아메리카노,카페라떼,에이드,바닐라라떼","곽지해수욕장,카레,애견동반,음식,식당,돈카츠카레,카레우동,샌드위치,돈까스,아메리카노,카페라떼,에이드,바닐라라떼,공용주차장,화장실,무료 WIFI,돈카츠카레, 바나나튀김카레, 돈카츠샌드위치,어린이 출입가능,불가능"
가는곶 세화,음식점,제주 로컬 농산물을 사용한 빵집,구좌,제주특별자치도 제주시 구좌읍 세화14길 3,33.5205393,126.8606225,064-782-9006,https://api.cdn.visitjeju.net/photomng/imgpath/202305/26/08b76cde-d762-401c-8724-be516ebc71be.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/26/241a0b43-f4eb-44db-a920-ab85e3cf0c7d.jpg,"구좌읍, 세화, 베이커리, 생딸기우유, 와인, 위스키, 바게트, 치아바타, 휘낭시에","구좌읍, 세화, 베이커리, 생딸기우유, 와인, 위스키, 바게트, 치아바타, 휘낭시에,쑥보늬밤빵"
세화갈비,음식점,맵칼한 맛의 소왕갈비찜 전문점,구좌,제주특별자치도 제주시 구좌읍 구좌로 39,33.5235831,126.8557706,064-782-8592,https://api.cdn.visitjeju.net/photomng/imgpath/202306/07/2589422d-b06a-4b71-886b-babe457b35f8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/07/eb8828b7-65dd-4fd7-9505-d391867f1e9e.jpg,"구좌읍, 세화, 갈비찜, 매운갈비찜, 왕갈비","구좌읍, 세화, 갈비찜, 매운갈비찜, 왕갈비,소왕갈비찜"
스시도모다찌 칠성점,음식점,제주동문시장과 근접해 있는 스시도모다찌 칠성점은 가성비 좋은 초밥 맛집으로 주문과 동시에 그 자리에서 바로 만든 초밥을 먹을 수 있다.,제주시내,제주특별자치도 제주시 관덕로13길 3,33.5134667,126.5258614,0507-1472-2889,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/df945a42-d210-4990-a8f7-95d97c2fb979.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/03/f28b890f-7ed1-4f94-9da2-4d3914eefbb0.jpg,"구제주,동문시장,초밥,음식,식당,스시,참다랑어,참다랑어뱃살,연어초밥,광어초밥,아부리초밥,참치초밥,장어초밥,새우초밥,간장새우초밥,생연어초밥,초소라초밥,유부초밥,계란초밥,데마끼,관자초밥,황새치뱃살,새우장,전복초밥,도미뱃살데리야끼,성게알초밥,연어알초밥,회,사시미,튀김,왕새우튀김,모둠튀김,참치덮밥,연어덮밥,장어덮밥,소바,우동,새우튀김우동,소고기우동","구제주,동문시장,초밥,음식,식당,스시,참다랑어,참다랑어뱃살,연어초밥,광어초밥,아부리초밥,참치초밥,장어초밥,새우초밥,간장새우초밥,생연어초밥,초소라초밥,유부초밥,계란초밥,데마끼,관자초밥,황새치뱃살,새우장,전복초밥,도미뱃살데리야끼,성게알초밥,연어알초밥,회,사시미,튀김,왕새우튀김,모둠튀김,참치덮밥,연어덮밥,장어덮밥,소바,우동,새우튀김우동,소고기우동,화장실,무료 WIFI,초밥, 모듬초밥"
요가느림원,관광지,18년된 전통요가원,제주시내,제주특별자치도 제주시 원노형2길 33,33.4833249,126.4816843,064-713-0177,https://api.cdn.visitjeju.net/photomng/imgpath/202206/22/01938255-2942-480c-9834-4f7564ca5b70.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202206/22/52ac1fa8-8fc7-47de-8db7-184b07e41fb2.jpg,"힐링,요가,체험,관광지","힐링,요가,체험,관광지,공용주차장,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,,영어,,어려움,실내,중,체험,명상 힐링 자세교정 ,1~2시간"
경일낙지,음식점,매콤한 음식이 먹고 싶을 때 제격인 곳,제주시내,제주특별자치도 제주시 다랑곶길 30,33.4884492,126.4810146,064-742-2427,https://api.cdn.visitjeju.net/photomng/imgpath/202305/26/6f802303-63d4-4fdd-8e91-edfbcecf2cc7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/26/ba468cce-b9bc-40b3-9cea-44688933925e.jpg,"제주시내, 노형동, 낙지볶음, 순두부, 계란말이","제주시내, 노형동, 낙지볶음, 순두부, 계란말이,낙지볶음"
도토리,음식점,다양한 맛의 소금빵 맛집,제주시내,제주특별자치도 제주시 진군길 31,33.479374,126.4810812,0507-1365-8902,https://api.cdn.visitjeju.net/photomng/imgpath/202306/28/85f0314e-5651-44ab-8137-ae28cae5065e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/28/d8c3f82d-7420-45b0-aed9-75c6e35c9aad.jpg,"제주시내, 노형동, 소금빵, 아인슈페너, 앙버터, 커피, 밀크티","제주시내, 노형동, 소금빵, 아인슈페너, 앙버터, 커피, 밀크티,소금빵, 먹물소금빵, 앙버터소금빵"
안빵,음식점,"악어 소금빵과 악버터, 다양한 페이스트리가 있는 빵집",제주시내,제주특별자치도 제주시 광평길 26,33.4814402,126.4686202,064-746-0453,https://api.cdn.visitjeju.net/photomng/imgpath/202306/28/6b1bd0fb-023f-4521-b965-2814e934b121.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/28/f770b356-e607-4107-924e-702cae5ee202.jpg,"제주시내, 노형동, 빵집, 베이커리, 소금빵, 앙버터, 식빵, 깜빠뉴, 크로와상, 케이크","제주시내, 노형동, 빵집, 베이커리, 소금빵, 앙버터, 식빵, 깜빠뉴, 크로와상, 케이크,악어소금빵, 딸기 크로와상"
돗토리,음식점,프레즐과 케이크를 판매하는 베이커리,제주시내,제주특별자치도 제주시 인다4길 15-2,33.4729172,126.548993,010-3338-1624,https://api.cdn.visitjeju.net/photomng/imgpath/202306/26/ada6fdfd-0a85-4599-92b7-115e739c135f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/26/9c51c659-181d-44cf-86a3-a74a09cfb288.jpg,"제주시내, 아라동, 베이커리, 프레즐, 소금빵, 케이크","제주시내, 아라동, 베이커리, 프레즐, 소금빵, 케이크,파래시오빵, 부추프레즐"
엘리사,음식점,동화속에서 뛰쳐나온 비주얼의 쿠키,애월,제주특별자치도 제주시 애월읍 가문동상2길 28,33.485411,126.3901004,0507-1330-0126,https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/73755640-5511-40a1-9ba9-46b23e62bd7e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/01/f66612a7-2319-4ff9-8f39-b9ba982dc5ca.jpg,"애월, 하귀, 쿠키","애월, 하귀, 쿠키,엘리사쿠키"
오만과자점,음식점,매일 구워지는 다양한 구움과자들,제주시내,제주특별자치도 제주시 원당로3길 26,33.5254205,126.5877344,0507-1415-8583,https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/4fc71b05-f3ff-421e-a22f-6fc6bcd1757a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/01/7759c11f-c707-4498-8a3a-00ba20c1956f.jpg,"제주시내, 삼양, 베이커리, 스모어쿠키, 크럼블, 쿠키","제주시내, 삼양, 베이커리, 스모어쿠키, 크럼블, 쿠키,우도땅콩로쉐 쿠키, 로투스스모어 쿠키"
너와의 첫여행,음식점,제주시 애월읍에 위치한 너와의 첫여행은 넓은 귤밭에 70년된 감귤저장창고를 음료와 디저트를 먹으며 여유를 즐길 수 있는 공간으로 만들었다.,애월,제주특별자치도 제주시 애월읍 장소로 16,33.4506213,126.3845773,,https://api.cdn.visitjeju.net/photomng/imgpath/202203/07/97a469ff-619d-4630-b0ad-90e01fe51414.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/07/88e9af89-761a-4bfa-8f6a-f38c3e4e7e9b.jpg,"메밀밭,음식,식당,감귤,크림라떼,에이드,스무디,라떼,에스프레소콘파냐,카푸치노,아메리카노,유자차,카페라떼,바닐라라떼,아이스티,핫초코,아이스초코,요거트,블루베리요거트스무디","메밀밭,음식,식당,감귤,크림라떼,에이드,스무디,라떼,에스프레소콘파냐,카푸치노,아메리카노,유자차,카페라떼,바닐라라떼,아이스티,핫초코,아이스초코,요거트,블루베리요거트스무디,공용주차장,화장실,무료 WIFI,아몬드크림라떼, 청귤에이드,어린이 출입가능,가능"
인터뷰책방,쇼핑,제주와 자연에 큰 관심을 두는 책방지기의 영향으로 제주관련 서적이 많은 독립서점,서귀포시내,제주특별자치도 서귀포시 중산간동로 8353,33.2611169,126.5242501,010-5758-3874,https://api.cdn.visitjeju.net/photomng/imgpath/202306/15/8aacf404-8e7b-46c8-b4cb-d06a35187d20.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/15/ae039b55-9048-40d7-a93f-4ebda66c0f2b.jpg,"서귀포시내, 서점, 카페, 책방","서귀포시내, 서점, 카페, 책방"
동막골,음식점,"아라동에 위치한 동막골은 동태요리와 메밀막국수를 같이 즐길 수 있는 곳으로, 이 곳의 대표메뉴에는 동태전골, 동태조림, 메밀칼국수, 메밀들깨 칼국수가 있다.",제주시내,제주특별자치도 제주시 구산로 43-1,33.4840028,126.5395097,064-757-9289,https://api.cdn.visitjeju.net/photomng/imgpath/202203/04/960d33ca-977d-4e55-bb2d-cacee410f635.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/04/61d71e9f-3961-49bf-8c60-64c92b3c9e12.jpg,"동태요리,막국수,아라동,메밀칼국수,동태전골,동태조림,음식,식당,동태탕,동태,메밀막국수,들깨칼국수,메밀전병,찐만두,만두,국수","동태요리, 막국수, 아라동, 메밀칼국수, 동태전골, 동태조림,공용주차장,화장실,무료 WIFI,동태전골, 동태막국수, 메밀들깨칼국수, 동태조림,어린이 출입가능,가능"
슬로보트,음식점,"사진, 음악과 책을 바다와 함께 즐기는 카페",애월,제주특별자치도 제주시 애월읍 하귀2길 46-16,33.4900988,126.4143688,0507-1389-1455,https://api.cdn.visitjeju.net/photomng/imgpath/202305/25/62235008-c7bb-46ce-8d76-6ad8e8646daa.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/25/65e8e442-6e3f-40c0-a4ca-21ee98278214.jpg,"애월, 하귀리, 핸드드립커피, 와인, 허브티, 까눌레, 스콘,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_식당카페","애월, 하귀리, 핸드드립커피, 와인, 허브티, 까눌레, 스콘,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_식당카페,핸드드립커피, 와인"
요망진제주월정,쇼핑,세상에 하나뿐인 향기를 제조할 수 있는 요망진 공방,구좌,제주특별자치도 제주시 구좌읍 월정7길 47,33.554974,126.796454,010-3918-3047,https://api.cdn.visitjeju.net/photomng/imgpath/202306/14/98031f54-35a7-4826-b308-4dc42f889688.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/14/2eda0045-a987-4081-93a4-bd35631c3421.jpg,"구좌읍, 월정리, 소품샵, 향수","구좌읍, 월정리, 소품샵, 향수"
제주예찬,음식점,제주 향토음식으로 차려낸 한상차림 전문점,제주시내,제주특별자치도 제주시 1100로 2997,33.4541334,126.486934,064-746-0403,https://api.cdn.visitjeju.net/photomng/imgpath/202306/08/2e5b6826-2354-4546-a2e2-de6d9ea99870.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/08/497eb46e-fa86-46a3-b9a1-c0b655870aa1.jpg,"제주시내, 노형동, 갈치구이, 갈치조림, 간장게장, 고등어구이","제주시내, 노형동, 갈치구이, 갈치조림, 간장게장, 고등어구이,은갈치구이한상"
카페이시도르,음식점,"성이시돌 목장내에 위치한 카페이시도르는 성이시돌 목장센터 안에 전시관, 기념품 가게와 함께 자리하고 있으며 목장의 유기농 우유로 건강하고 맛있는 음료를 만든다.",한림,제주특별자치도 제주시 한림읍 금악북로 353,33.3466065,126.3228809,064-796-0677,https://api.cdn.visitjeju.net/photomng/imgpath/202203/10/43be7e85-8e93-440b-860e-5bc541097ed2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/10/5b834861-4c00-4f64-82af-ae23e4f2ab64.jpg,"성이시돌 목장,정물오름,유기농우유,목장,크로와상,음식,카페,에스프레소,에스프레소콘파냐,아메리카노,카페라떼,카푸치노,아인슈페너,코코아,녹차라떼,진저라떼,생강차,자몽차,레몬차,유자차,청귤차,차,라떼,에이드,레몬에이드,유자에이드,자몽에이드,블루베리에이드,주스","성이시돌 목장,정물오름,유기농우유,목장,크로와상,음식,카페,에스프레소,에스프레소콘파냐,아메리카노,카페라떼,카푸치노,아인슈페너,코코아,녹차라떼,진저라떼,생강차,자몽차,레몬차,유자차,청귤차,차,라떼,에이드,레몬에이드,유자에이드,자몽에이드,블루베리에이드,주스,공용주차장,화장실,무료 WIFI,소프트 클라우드, 유기농우유,어린이 출입가능,불가능"
